taxon_oid,domain,taxon_name
3300012026,*Microbiome,"Saline lake microbial communities from Deep lake, Antarctica - Metagenome #138"
3300012027,*Microbiome,"Saline lake microbial communities from Deep Lake, Antarctica - Metagenome TFF 2006 #2"
3300012028,*Microbiome,"Saline lake microbial communities from Deep lake, Antarctica - Metagenome #401"
3300012029,*Microbiome,"Saline lake microbial communities from Deep lake, Antarctica - Metagenome #83"
3300012030,*Microbiome,"Saline lake microbial communities from Rauer Islands, Antarctica - Metagenome Filla 2 #697"
3300012031,*Microbiome,"Saline lake microbial communities from Rauer Islands, Antarctica - Metagenome Hop E1 #498"
3300012032,*Microbiome,"Saline lake microbial communities from Rauer Islands, Antarctica - Metagenome Torckler E5 #431"
3300012033,*Microbiome,"Saline lake microbial communities from Rauer Islands, Antarctica - Metagenome Filla 3 #764"
3300012034,*Microbiome,"Groundwater sediment microbial communities from an aquifer in Colorado, USA - East MetaG ERMGT526_2"
3300012035,*Microbiome,"Groundwater sediment microbial communities from an aquifer in Colorado, USA - East MetaG ERMGT338_2"
3300012036,*Microbiome,"Saline lake microbial communities from Rauer Islands, Antarctica - Metagenome Filla 2 #698"
3300012037,*Microbiome,"Saline lake microbial communities from Rauer Islands, Antarctica - Metagenome Hop E1 #496"
3300012038,*Microbiome,"Groundwater sediment microbial communities from an aquifer in Colorado, USA - East MetaG ERMZT800_2"
3300012039,*Microbiome,"Groundwater sediment microbial communities from an aquifer in Colorado, USA - East MetaG ERMZT534_2"
3300012040,*Microbiome,"Groundwater sediment microbial communities from an aquifer in Colorado, USA - East MetaG ERMGT746_2"
3300012041,*Microbiome,"Groundwater sediment microbial communities from an aquifer in Colorado, USA - East MetaG ERMZT754_2"
3300012042,*Microbiome,"Polar desert sand microbial communities from Dry Valleys, Antarctica - metaG UQ489 (22.06)"
3300012043,*Microbiome,"Polar desert sand microbial communities from Dry Valleys, Antarctica - metaG UQ601 (22.06)"
3300012044,*Microbiome,"Polar desert sand microbial communities from Dry Valleys, Antarctica - metaG UQ852 (21.06)"
3300012045,*Microbiome,"Polar desert sand microbial communities from Dry Valleys, Antarctica - metaG UQ449 (21.06)"
3300012046,*Microbiome,"Polar desert sand microbial communities from Dry Valleys, Antarctica - metaG UQ833 (21.06)"
3300012054,*Microbiome,"Attine ant fungus gardens microbial communities from North Carolina, USA - TSNC091 MetaG"
3300012055,*Microbiome,"Attine ant fungus gardens microbial communities from Florida, USA - TSFL051 MetaG"
3300012056,*Microbiome,"Attine ant fungus gardens microbial communities from New Jersey, USA - TSNJ009 MetaG"
3300012057,*Microbiome,"Attine ant fungus gardens microbial communities from North Carolina, USA - TSNC079 MetaG"
3300012058,*Microbiome,"Attine ant fungus gardens microbial communities from New Jersey, USA - TSNJ019 MetaG"
3300012059,*Microbiome,"Attine ant fungus gardens microbial communities from North Carolina, USA - TSNC075 MetaG"
3300012060,*Microbiome,"Attine ant fungus gardens microbial communities from New York, USA - TSNY021 MetaG"
3300012061,*Microbiome,"Attine ant fungus gardens microbial communities from Florida, USA - TSFL089 MetaG"
3300012224,*Microbiome,"Grasslands soil microbial communities from the Angelo Coastal Reserve, California, USA - 15_R_Glu_20cm_2_4_2 metaT (Metagenome Metatranscriptome)"
3300012364,*Microbiome,"Grasslands soil microbial communities from the Angelo Coastal Reserve, California, USA - 15_R_Glu_20cm_2_0_2 metaT (Metagenome Metatranscriptome)"
3300012370,*Microbiome,"Marine microbial and viral communities from Louisana Shelf, Gulf of Mexico - GoM_2015_C6C_209_2m (Metagenome Metatranscriptome)"
3300012371,*Microbiome,"Grasslands soil microbial communities from the Angelo Coastal Reserve, California, USA - 15_R_Glu_20cm_2_0_1 metaT (Metagenome Metatranscriptome)"
3300012372,*Microbiome,"Grasslands soil microbial communities from the Angelo Coastal Reserve, California, USA - 15_R_Glu_20cm_5_0_2 metaT (Metagenome Metatranscriptome)"
3300012373,*Microbiome,"Grasslands soil microbial communities from the Angelo Coastal Reserve, California, USA - 15_R_Glu_40cm_2_0_1 metaT (Metagenome Metatranscriptome)"
3300012374,*Microbiome,"Grasslands soil microbial communities from the Angelo Coastal Reserve, California, USA - 15_R_Glu_20cm_5_8_2 metaT (Metagenome Metatranscriptome)"
3300012375,*Microbiome,"Grasslands soil microbial communities from the Angelo Coastal Reserve, California, USA - 15_R_Glu_20cm_5_8_1 metaT (Metagenome Metatranscriptome)"
3300012376,*Microbiome,"Grasslands soil microbial communities from the Angelo Coastal Reserve, California, USA - 15_R_Glu_20cm_5_0_1 metaT (Metagenome Metatranscriptome)"
3300012377,*Microbiome,"Grasslands soil microbial communities from the Angelo Coastal Reserve, California, USA - 15_R_Glu_20cm_2_8_2 metaT (Metagenome Metatranscriptome)"
3300012378,*Microbiome,"Grasslands soil microbial communities from the Angelo Coastal Reserve, California, USA - 15_R_Glu_20cm_2_16_1 metaT (Metagenome Metatranscriptome)"
3300012379,*Microbiome,"Grasslands soil microbial communities from the Angelo Coastal Reserve, California, USA - 15_R_Glu_40cm_5_4_2 metaT (Metagenome Metatranscriptome)"
3300012380,*Microbiome,"Grasslands soil microbial communities from the Angelo Coastal Reserve, California, USA - 15_R_Glu_40cm_2_0_2 metaT (Metagenome Metatranscriptome)"
3300012381,*Microbiome,"Grasslands soil microbial communities from the Angelo Coastal Reserve, California, USA - 15_R_Glu_20cm_2_24_1 metaT (Metagenome Metatranscriptome)"
3300012382,*Microbiome,"Grasslands soil microbial communities from the Angelo Coastal Reserve, California, USA - 15_R_Glu_20cm_5_4_2 metaT (Metagenome Metatranscriptome)"
3300012383,*Microbiome,"Grasslands soil microbial communities from the Angelo Coastal Reserve, California, USA - 15_R_Glu_20cm_5_4_1 metaT (Metagenome Metatranscriptome)"
3300012384,*Microbiome,"Grasslands soil microbial communities from the Angelo Coastal Reserve, California, USA - 15_R_Glu_20cm_5_24_1 metaT (Metagenome Metatranscriptome)"
3300012385,*Microbiome,"Grasslands soil microbial communities from the Angelo Coastal Reserve, California, USA - 15_R_Glu_20cm_2_4_1 metaT (Metagenome Metatranscriptome)"
3300012386,*Microbiome,"Grasslands soil microbial communities from the Angelo Coastal Reserve, California, USA - 15_R_Glu_40cm_2_24_1 metaT (Metagenome Metatranscriptome)"
3300012387,*Microbiome,"Grasslands soil microbial communities from the Angelo Coastal Reserve, California, USA - 15_R_Glu_20cm_2_16_2 metaT (Metagenome Metatranscriptome)"
3300012388,*Microbiome,"Grasslands soil microbial communities from the Angelo Coastal Reserve, California, USA - 15_R_Glu_20cm_2_24_2 metaT (Metagenome Metatranscriptome)"
3300012389,*Microbiome,"Grasslands soil microbial communities from the Angelo Coastal Reserve, California, USA - 15_R_Glu_20cm_5_16_2 metaT (Metagenome Metatranscriptome)"
3300012390,*Microbiome,"Grasslands soil microbial communities from the Angelo Coastal Reserve, California, USA - 15_R_Glu_40cm_5_8_1 metaT (Metagenome Metatranscriptome)"
3300012391,*Microbiome,"Grasslands soil microbial communities from the Angelo Coastal Reserve, California, USA - 15_R_Glu_20cm_5_16_1 metaT (Metagenome Metatranscriptome)"
3300012392,*Microbiome,"Grasslands soil microbial communities from the Angelo Coastal Reserve, California, USA - 15_R_Glu_40cm_2_4_1 metaT (Metagenome Metatranscriptome)"
3300012393,*Microbiome,"Grasslands soil microbial communities from the Angelo Coastal Reserve, California, USA - 15_R_Glu_40cm_5_0_1 metaT (Metagenome Metatranscriptome)"
3300012394,*Microbiome,"Marine microbial and viral communities from Louisana Shelf, Gulf of Mexico - GoM_2015_C6C_201_2m (Metagenome Metatranscriptome)"
3300012395,*Microbiome,"Grasslands soil microbial communities from the Angelo Coastal Reserve, California, USA - 15_R_Glu_40cm_2_8_1 metaT (Metagenome Metatranscriptome)"
3300012396,*Microbiome,"Grasslands soil microbial communities from the Angelo Coastal Reserve, California, USA - 15_R_Glu_40cm_5_0_2 metaT (Metagenome Metatranscriptome)"
3300012397,*Microbiome,"Grasslands soil microbial communities from the Angelo Coastal Reserve, California, USA - 15_R_Glu_40cm_5_24_1 metaT (Metagenome Metatranscriptome)"
3300012398,*Microbiome,"Grasslands soil microbial communities from the Angelo Coastal Reserve, California, USA - 15_R_Glu_40cm_2_24_2 metaT (Metagenome Metatranscriptome)"
3300012399,*Microbiome,"Grasslands soil microbial communities from the Angelo Coastal Reserve, California, USA - 15_R_Glu_40cm_5_24_2 metaT (Metagenome Metatranscriptome)"
3300012400,*Microbiome,"Grasslands soil microbial communities from the Angelo Coastal Reserve, California, USA - 15_R_Glu_40cm_2_4_2 metaT (Metagenome Metatranscriptome)"
3300012401,*Microbiome,"Grasslands soil microbial communities from the Angelo Coastal Reserve, California, USA - 15_R_Glu_40cm_5_16_1 metaT (Metagenome Metatranscriptome)"
3300012402,*Microbiome,"Grasslands soil microbial communities from the Angelo Coastal Reserve, California, USA - 15_R_Glu_40cm_5_8_2 metaT (Metagenome Metatranscriptome)"
3300012403,*Microbiome,"Grasslands soil microbial communities from the Angelo Coastal Reserve, California, USA - 15_R_Glu_40cm_2_8_2 metaT (Metagenome Metatranscriptome)"
3300012404,*Microbiome,"Grasslands soil microbial communities from the Angelo Coastal Reserve, California, USA - 15_R_Glu_20cm_2_8_1 metaT (Metagenome Metatranscriptome)"
3300012405,*Microbiome,"Grasslands soil microbial communities from the Angelo Coastal Reserve, California, USA - 15_R_Glu_20cm_5_24_2 metaT (Metagenome Metatranscriptome)"
3300012406,*Microbiome,"Grasslands soil microbial communities from the Angelo Coastal Reserve, California, USA - 15_R_Glu_40cm_5_4_1 metaT (Metagenome Metatranscriptome)"
3300012407,*Microbiome,"Grasslands soil microbial communities from the Angelo Coastal Reserve, California, USA - 15_R_Glu_40cm_2_16_2 metaT (Metagenome Metatranscriptome)"
3300012408,*Microbiome,"Metatranscriptomics of polar marine prokaryotic and eukaryotic communities from Palmer Station, Antarctica after 192hr light incubation - RNA23.A_192.20151118 (Metagenome Metatranscriptome)"
3300012409,*Microbiome,"Grasslands soil microbial communities from the Angelo Coastal Reserve, California, USA - 15_R_Glu_40cm_2_16_1 metaT (Metagenome Metatranscriptome)"
3300012410,*Microbiome,"Grasslands soil microbial communities from the Angelo Coastal Reserve, California, USA - 15_R_Glu_40cm_5_16_2 metaT (Metagenome Metatranscriptome)"
3300012411,*Microbiome,"Freshwater microbial communities from Lake Alinen Mustaj?rvi, Finland - AM7a RNA smRNA (Metagenome Metatranscriptome)"
3300012412,*Microbiome,"Metatranscriptomics of polar marine prokaryotic and eukaryotic communities from Palmer Station, Antarctica after 192hr light incubation - RNA24.B_192.20151118 (Metagenome Metatranscriptome)"
3300012413,*Microbiome,"Metatranscriptomics of polar marine prokaryotic and eukaryotic communities from Arthur Harbor ice station, Antarctica - RNA6.ICE_1m.20151110 (Metagenome Metatranscriptome)"
3300012414,*Microbiome,"Metatranscriptomics of polar marine prokaryotic and eukaryotic communities from Arthur Harbor ice station, Antarctica - RNA16.ICE_1m.20151115 (Metagenome Metatranscriptome)"
3300012415,*Microbiome,"Metatranscriptomics of polar marine prokaryotic and eukaryotic communities from Arthur Harbor ice station, Antarctica - RNA15.ICE_1m.20151115 (Metagenome Metatranscriptome)"
3300012416,*Microbiome,"Metatranscriptomics of polar marine prokaryotic and eukaryotic communities from Palmer Station, Antarctica after 24hr light incubation - RNA9.A_24.20151111 (Metagenome Metatranscriptome)"
3300012417,*Microbiome,"Metatranscriptomics of polar marine prokaryotic and eukaryotic communities from Palmer Station, Antarctica after 72hr light incubation - RNA13.B_72.20151113 (Metagenome Metatranscriptome)"
3300012418,*Microbiome,"Metatranscriptomics of polar marine prokaryotic and eukaryotic communities from Palmer Station, Antarctica after 72hr light incubation - RNA12.A_72.20151113 (Metagenome Metatranscriptome)"
3300012419,*Microbiome,"Metatranscriptomics of polar marine prokaryotic and eukaryotic communities from Palmer Station, Antarctica after 24hr light incubation - RNA10.B_24.20151111 (Metagenome Metatranscriptome)"
3300012470,*Microbiome,"Freshwater to marine salinity gradient microbial communities from Chesapeake Bay, USA - CPBay_Spr_31_0.8_RNA2 (Metagenome Metatranscriptome)"
3300012471,*Microbiome,"Freshwater to marine salinity gradient microbial communities from Chesapeake Bay, USA - CPBay_Sum_0.6_0.8_RNA1 (Metagenome Metatranscriptome)"
3300012472,*Microbiome,"Freshwater to marine salinity gradient microbial communities from Chesapeake Bay, USA - CPBay_Spr_31_0.8_RNA1 (Metagenome Metatranscriptome)"
3300012504,*Microbiome,"Freshwater to marine salinity gradient microbial communities from Chesapeake Bay, USA - CPBay_Sum_20_0.8_RNA2 (Metagenome Metatranscriptome)"
3300012516,*Microbiome,"Freshwater to marine salinity gradient microbial communities from Chesapeake Bay, USA - CPBay_Spr_15_0.2_RNA1 (Metagenome Metatranscriptome)"
3300012518,*Microbiome,"Freshwater to marine salinity gradient microbial communities from Chesapeake Bay, USA - CPBay_Sum_27_0.8_RNA1 (Metagenome Metatranscriptome)"
3300012520,*Microbiome,"Freshwater to marine salinity gradient microbial communities from Chesapeake Bay, USA - CPBay_Sum_15_0.2_RNA2 (Metagenome Metatranscriptome)"
3300012522,*Microbiome,"Freshwater to marine salinity gradient microbial communities from Chesapeake Bay, USA - CPBay_Spr_15_0.2_RNA2 (Metagenome Metatranscriptome)"
